Media file basename,Start time,Duration,Label,Labeled by
MyBrotherMyBrotherandMe316,1905.0,1.0,"Music"
MyBrotherMyBrotherandMe197,520.0,1.0,"Griffin"
MyBrotherMyBrotherandMe57,3049.0,1.0,"Travis"
MyBrotherMyBrotherandMe270,1260.0,1.0,"Travis"
MyBrotherMyBrotherandMe197,1661.0,1.0,"Justin"
MyBrotherMyBrotherandMe32,808.0,1.0,"Griffin"
MBMBAM08,2333.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe175,856.0,1.0,"Griffin"
MyBrotherMyBrotherandMe164,1143.0,1.0,"Travis"
MyBrotherMyBrotherandMe197,30.0,1.0,"Music"
MyBrotherMyBrotherandMe237,1402.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe147,463.0,1.0,"Justin"
MyBrotherMyBrotherandMe316,757.0,1.0,"Multiple Speakers"
mbmbamnyc,2348.0,1.0,"Music"
MyBrotherMyBrotherandMe242,2813.0,1.0,"Travis"
MyBrotherMyBrotherandMe83,2310.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe144,3947.0,1.0,"Justin"
MyBrotherMyBrotherandMe175,423.0,1.0,"Griffin"
MyBrotherMyBrotherandMe39,2974.0,1.0,"Justin"
MyBrotherMyBrotherandMe242,1077.0,1.0,"Justin"
TotinosSpecial,1151.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe140,799.0,1.0,"Travis"
MyBrotherMyBrotherandMe64,42.0,1.0,"Music"
MyBrotherMyBrotherandMe321,2897.0,1.0,"Multiple Speakers"
mbmbamnyc,939.0,1.0,"Griffin"
MyBrotherMyBrotherandMe80,367.0,1.0,"Travis"
MyBrotherMyBrotherandMe287,1033.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe156,3240.0,1.0,"Griffin"
MyBrotherMyBrotherandMe302,2829.0,1.0,"Griffin"
MyBrotherMyBrotherandMe62,996.0,1.0,"Justin"
MyBrotherMyBrotherandMe112,574.0,1.0,"Griffin"
MyBrotherMyBrotherandMe104,3058.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe112,2600.0,1.0,"Travis"
MyBrotherMyBrotherandMe144,493.0,1.0,"Travis"
MyBrotherMyBrotherandMeEpisode12,532.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe57,2258.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe132,2959.0,1.0,"Female"
MyBrotherMyBrotherandMe340,3318.0,1.0,"Multiple Speakers"
Bestof8291,923.0,1.0,"Travis"
MyBrotherMyBrotherandMe300,2926.0,1.0,"Travis"
MyBrotherMyBrotherandMe57,509.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe68,225.0,1.0,"Justin"
MyBrotherMyBrotherandMe122,1962.0,1.0,"Justin"
MyBrotherMyBrotherandMe46,2419.0,1.0,"Justin"
mbmbam05,134.0,1.0,"Justin"
MyBrotherMyBrotherandMe66,831.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe32,1611.0,1.0,"Travis"
MyBrotherMyBrotherandMe43,2874.0,1.0,"Griffin"
MyBrotherMyBrotherandMe345,2937.0,1.0,"Audience laughter"
MyBrotherMyBrotherandMe96,2925.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe140,1542.0,1.0,"Justin"
MyBrotherMyBrotherandMeEpisode09,807.0,1.0,"Justin"
MyBrotherMyBrotherandMe320,791.0,1.0,"Travis"
MBMBAM08,165.0,1.0,"Justin"
MyBrotherMyBrotherandMe57,2082.0,1.0,"Music"
MyBrotherMyBrotherandMe257,1784.0,1.0,"Justin"
MyBrotherMyBrotherandMe156,109.0,1.0,"Griffin"
MyBrotherMyBrotherandMe112,3105.0,1.0,"Travis"
MyBrotherMyBrotherandMe132,2146.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe306,2022.0,1.0,"Travis"
MyBrotherMyBrotherandMe257,2219.0,1.0,"Justin"
MyBrotherMyBrotherandMe355,1878.0,1.0,"Travis"
MyBrotherMyBrotherandMeEpisode09,53.0,1.0,"Griffin"
MyBrotherMyBrotherandMe64,1315.0,1.0,"Travis"
MyBrotherMyBrotherandMe31,2269.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe164,598.0,1.0,"Griffin"
MyBrotherMyBrotherandMe120,2132.0,1.0,"Laughter"
MyBrotherMyBrotherandMe39,1412.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe320,2793.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe323,2317.0,1.0,"Griffin"
mbmbam05,667.0,1.0,"Justin"
MyBrotherMyBrotherandMe31,2069.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe294,3307.0,1.0,"Justin"
MyBrotherMyBrotherandMe270,690.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe361,1097.0,1.0,"Griffin"
MyBrotherMyBrotherandMe246,3241.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe122,852.0,1.0,"Travis"
MyBrotherMyBrotherandMe175,1375.0,1.0,"Griffin"
MyBrotherMyBrotherandMe332,3290.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe315,152.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe336,1480.0,1.0,"Griffin"
MyBrotherMyBrotherandMe31,874.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe122,1174.0,1.0,"Griffin"
MyBrotherMyBrotherandMe332,2327.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe270,1627.0,1.0,"Laughter"
TotinosSpecial,1301.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe183,3264.0,1.0,"Justin"
MyBrotherMyBrotherandMe120,820.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe361,823.0,1.0,"Justin"
MyBrotherMyBrotherandMe43,908.0,1.0,"Griffin"
MyBrotherMyBrotherandMe172,2066.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe190,718.0,1.0,"Griffin"
MyBrotherMyBrotherandMe120,192.0,1.0,"Griffin"
MyBrotherMyBrotherandMe345,4239.0,1.0,"Justin with noise"
MyBrotherMyBrotherandMe203,2005.0,1.0,"Justin"
MyBrotherMyBrotherandMe237,1914.0,1.0,"Travis"
MyBrotherMyBrotherandMe309,3423.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe302,2335.0,1.0,"Music"
MyBrotherMyBrotherandMe270,1178.0,1.0,"Griffin"
MyBrotherMyBrotherandMe288,3355.0,1.0,"Griffin"
MyBrotherMyBrotherandMe66,3746.0,1.0,"Travis"
MyBrotherMyBrotherandMe319,3411.0,1.0,"Travis"
MyBrotherMyBrotherandMeEpisode12,1980.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe99,2158.0,1.0,"Griffin"
MyBrotherMyBrotherandMe254,2684.0,1.0,"Justin"
MyBrotherMyBrotherandMe309,191.0,1.0,"Not Sure"
MyBrotherMyBrotherandMe229,568.0,1.0,"Justin"
MyBrotherMyBrotherandMe203,3167.0,1.0,"Justin"
MyBrotherMyBrotherandMe148,2734.0,1.0,"Griffin"
MyBrotherMyBrotherandMe248,103.0,1.0,"Intro"
MyBrotherMyBrotherandMe60,2512.0,1.0,"Music"
MyBrotherMyBrotherandMe48,1718.0,1.0,"Justin"
MyBrotherMyBrotherandMe175,1747.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe306,3347.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe287,641.0,1.0,"Griffin"
MyBrotherMyBrotherandMe68,2225.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe113,23.0,1.0,"Music"
MyBrotherMyBrotherandMe66,1577.0,1.0,"Silence"
MyBrotherMyBrotherandMe237,113.0,1.0,"Griffin"
MyBrotherMyBrotherandMe332,250.0,1.0,"Justin"
MyBrotherMyBrotherandMe61,2900.0,1.0,"Justin"
MyBrotherMyBrotherandMe190,2661.0,1.0,"Griffin"
MyBrotherMyBrotherandMe242,2147.0,1.0,"Music"
MyBrotherMyBrotherandMe361,3488.0,1.0,"Travis"
mbmbamnyc,2722.0,1.0,"Travis with noise"
MyBrotherMyBrotherandMe323,508.0,1.0,"Justin"
MyBrotherMyBrotherandMeEpisode09,2215.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe140,2973.0,1.0,"Travis"
MyBrotherMyBrotherandMe327,2288.0,1.0,"Justin"
MyBrotherMyBrotherandMeEpisode09,943.0,1.0,"Griffin"
MyBrotherMyBrotherandMeEpisode09,1154.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe302,678.0,1.0,"Griffin"
MyBrotherMyBrotherandMe355,3864.0,1.0,"Music"
MyBrotherMyBrotherandMe175,2683.0,1.0,"Griffin"
MyBrotherMyBrotherandMe203,2421.0,1.0,"Griffin"
MyBrotherMyBrotherandMe43,1478.0,1.0,"Griffin"
MyBrotherMyBrotherandMe234,778.0,1.0,"Griffin"
MyBrotherMyBrotherandMe61,3254.0,1.0,"Travis"
MBMBaMCandlenights2014,4592.0,1.0,"Audience laughter"
MBMBaMCandlenights2014,4352.0,1.0,"Travis"
MyBrotherMyBrotherandMe288,393.0,1.0,"Justin"
MyBrotherMyBrotherandMeAdventureZone,4822.0,1.0,"Griffin"
MyBrotherMyBrotherandMe234,670.0,1.0,"Justin"
MyBrotherMyBrotherandMe48,1575.0,1.0,"Justin"
MyBrotherMyBrotherandMe144,809.0,1.0,"Justin"
MyBrotherMyBrotherandMe302,2659.0,1.0,"Travis"
MyBrotherMyBrotherandMe302,2712.0,1.0,"Justin"
MyBrotherMyBrotherandMe57,140.0,1.0,"Griffin"
MyBrotherMyBrotherandMe68,824.0,1.0,"Griffin"
MyBrotherMyBrotherandMe83,563.0,1.0,"Justin"
mbmbamnyc,3558.0,1.0,"Justin with noise"
MyBrotherMyBrotherandMeAdventureZone,6595.0,1.0,"Travis"
MyBrotherMyBrotherandMe185,2377.0,1.0,"Justin"
MyBrotherMyBrotherandMe48,953.0,1.0,"Justin"
MBMBaMCandlenights2014,2966.0,1.0,"Not Sure"
MyBrotherMyBrotherandMe202,413.0,1.0,"Griffin with noise"
MyBrotherMyBrotherandMe321,2837.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe230,413.0,1.0,"Justin"
MyBrotherMyBrotherandMe340,67.0,1.0,"Griffin"
MyBrotherMyBrotherandMe68,1054.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe60,1692.0,1.0,"Multiple Speakers"
Bestof8291,328.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe172,417.0,1.0,"Justin"
MyBrotherMyBrotherandMe57,3139.0,1.0,"Travis"
MyBrotherMyBrotherandMeEpisode12,1103.0,1.0,"Griffin"
MyBrotherMyBrotherandMe61,1949.0,1.0,"Justin"
MyBrotherMyBrotherandMe332,1497.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe287,508.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe68,2294.0,1.0,"Justin"
MyBrotherMyBrotherandMe183,2603.0,1.0,"Travis"
MyBrotherMyBrotherandMe287,1333.0,1.0,"Justin"
MyBrotherMyBrotherandMe321,193.0,1.0,"Travis"
TotinosSpecial,1705.0,1.0,"Justin"
MyBrotherMyBrotherandMe234,3589.0,1.0,"Griffin"
MyBrotherMyBrotherandMe340,3374.0,1.0,"Travis"
Bestof8291,971.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe64,1280.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe270,2133.0,1.0,"Justin"
MyBrotherMyBrotherandMe306,1226.0,1.0,"Applause"
MyBrotherMyBrotherAndMe364,711.0,1.0,"Griffin"
MyBrotherMyBrotherandMe120,116.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe237,224.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe66,956.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe320,3264.0,1.0,"Music"
MyBrotherMyBrotherandMe68,1125.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe80,2991.0,1.0,"Griffin"
MyBrotherMyBrotherandMeEpisode12,275.0,1.0,"Justin"
MyBrotherMyBrotherandMe169,3041.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe169,159.0,1.0,"Multiple Speakers"
MyBrotherMyBrotherandMe248,2233.0,1.0,"Travis"
